atc_code
D07AB19
D07AB21
D07AC01
D07AC03
D07AC04
D07AC07
D07AC08
D07AC09
D07AC10
D07AC11
D07AC13
D07AC15
D07AC17
D07AC18
D07AC19
D07AD01
D07AD02
D07XA01
D07XA02
D07XB01
D07XB02
D07XB04
D07XB05
D07XC01
D07XC02
D07XC03
D08AC02
D08AE01
D08AE04
D08AL30
D09AA01
D09AA02
D09AA06
D09AA12
D10AA01
D10AA02
D10AA03
D10AD01
D10AD02
D10AD03
D10AD04
D10AE01
D10AF01
D10AF02
D10AF03
D10AX03
D10AX05
D10BA01
D11AC03
D11AH01
D11AH02
D11AH03
D11AX01
D11AX10
D11AX11
D11AX13
D11AX16
D11AX18
D11AX19
G01AA01
G01AA02
G01AA03
G01AA05
G01AA07
G01AA10
G01AD01
G01AD02
G01AD03
G01AF01
G01AF02
G01AF04
G01AF05
G01AF11
G01AF15
G01AF17
G01AG02
G01AX12
G02AB01
G02AB03
G02AD01
G02AD02
G02AD03
G02AD04
G02AD06
G02CB01
G02CB02
G02CB03
G02CC01
G02CC02
G02CC03
G02CX01
G03AC01
G03AC03
G03AC05
G03AC06
G03AC08
G03AC09
G03BA01
G03BA02
G03BA03
G03CA03
G03CA04
G03CA07
G03CA57
G03CC04
G03CC06
G03CX01
G03DA02
G03DA03
G03DA04
G03DB02
G03DC02
G03EK01
G03GA04
G03GB02
G03HA01
G03XA01
G03XB01
G03XC01
G03XC02
G04BA03
G04BD02
G04BD04
G04BD07
G04BD08
G04BD09
G04BD10
G04BD11
G04BE01
G04BE02
G04BE03
G04BE05
G04BE07
G04BE08
G04BE09
G04BX03
G04BX06
G04BX13
G04CA01
G04CA02
G04CA03
G04CA04
G04CB01
G04CB02
H01AA01
H01AA02
H01AB01
H01BA01
H01BA02
H01BA04
H01BA06
H01BB02
H01CA01
H01CA02
H01CA03
H01CB02
H01CB03
H01CC01
H01CC02
H02AA02
H02AB01
H02AB02
H02AB04
H02AB06
H02AB07
H02AB08
H02AB09
H02AB10
H02AB12
H03AA01
H03AA02
H03BA02
H03BB01
H03BB02
H04AA01
H05AA02
H05AA03
H05BA01
H05BA02
H05BA03
H05BX01
H05BX02
H05BX03
J01AA01
J01AA02
J01AA04
J01AA06
J01AA07
J01AA08
J01AA12
J01BA01
J01CA01
J01CA03
J01CA04
J01CA12
J01CE01
J01CE02
J01CE08
J01CE09
J01CF01
J01CF04
J01CF05
J01DB01
J01DB04
J01DB05
J01DC01
J01DC02
J01DC04
J01DC05
J01DC10
J01DD01
J01DD02
J01DD04
J01DD07
J01DD08
J01DD13
J01DD14
J01DD15
J01DD16
J01DE01
J01DF01
J01DH02
J01DH03
J01DH04
J01EA01
J01EB06
J01EC01
J01EC02
J01EE01
J01FA01
J01FA06
J01FA09
J01FA10
J01FA15
J01FF01
J01FF02
J01GA01
J01GB01
J01GB03
J01GB04
J01GB05
J01GB06
J01MA01
J01MA02
J01MA06
J01MA07
J01MA09
J01MA12
J01MA13
J01MA14
J01MA15
J01MA16
J01MB02
J01MB06
J01XA01
J01XA03
J01XA04
J01XA05
J01XB02
J01XC01
J01XD01
J01XD02
J01XE01
J01XX01
J01XX04
J01XX05
J01XX08
J01XX09
J01XX10
J02AA01
J02AB01
J02AB02
J02AC01
J02AC02
J02AC03
J02AC04
J02AX01
J02AX04
J02AX05
J02AX06
J04AA01
J04AA02
J04AB01
J04AB02
J04AB04
J04AB05
J04AB30
J04AC01
J04AD03
J04AK01
J04AK02
J04BA01
J04BA02
J05AB01
J05AB02
J05AB03
J05AB04
J05AB06
J05AB09
J05AB11
J05AB12
J05AB13
J05AB14
J05AC02
J05AD01
J05AE01
J05AE02
J05AE03
J05AE04
J05AE05
J05AE07
J05AE08
J05AE09
J05AE10
J05AF01
J05AF02
J05AF03
J05AF04
J05AF05
J05AF06
J05AF07
J05AF08
J05AF09
J05AF10
J05AF11
J05AG01
J05AG02
J05AG03
J05AG04
J05AH01
J05AH02
J05AX07
J05AX08
J05AX09
L01AA01
L01AA02
L01AA03
L01AA05
L01AA06
L01AA09
L01AB01
L01AC01
L01AD01
L01AD02
L01AD04
L01AD05
L01AX03
L01AX04
L01BA01
L01BA03
L01BA04
L01BA05
L01BB02
L01BB03
L01BB04
L01BB05
L01BB06
L01BB07
L01BC01
L01BC02
L01BC05
L01BC06
L01BC07
L01BC08
L01CA01
L01CA02
L01CA04
L01CA05
L01CB01
L01CB02
L01CD01
L01CD02
L01CX01
L01DA01
L01DB01
L01DB02
L01DB03
L01DB06
L01DB07
L01DB09
L01DC01
L01DC03
L01DC04
L01XA01
L01XA02
L01XA03
L01XB01
L01XC10
L01XD01
L01XD03
L01XD04
L01XD05
L01XE01
L01XE02
L01XE03
L01XE04
L01XE05
L01XE06
L01XE07
L01XE08
L01XE09
L01XE10
L01XE11
L01XX01
L01XX03
L01XX05
L01XX08
L01XX11
L01XX14
L01XX17
L01XX19
L01XX22
L01XX23
L01XX25
L01XX27
L01XX32
L01XX33
L01XX35
L01XX38
L01XX39
L02AA02
L02AB01
L02AB02
L02AE01
L02AE02
L02AE03
L02AE04
L02BA01
L02BA02
L02BA03
L02BB01
L02BB02
L02BB03
L02BG01
L02BG03
L02BG04
L02BG06
L02BX01
L02BX02
L03AA03
L03AB05
L03AX13
L03AX14
L03AX15
L03AX16
L04AA02
L04AA06
L04AA10
L04AA13
L04AA18
L04AC05
L04AD01
L04AD02
L04AX01
L04AX02
L04AX03
L04AX04
M01AA05
M01AB01
M01AB02
M01AB03
M01AB05
M01AB08
M01AB15
M01AC01
M01AC02
M01AC06
M01AE01
M01AE02
M01AE03
M01AE04
M01AE07
M01AE09
M01AE11
M01AE12
M01AE14
M01AE17
M01AG01
M01AG04
M01AH01
M01AH02
M01AH03
M01AH04
M01AH05
M01AX01
M01AX07
M01CB01
M01CB03
M01CC01
M02AA03
M02AA05
M02AA07
M02AA10
M02AA12
M02AA13
M02AA15
M02AA18
M02AA19
M02AA21
M02AA23
M02AB01
M02AB02
M02AX03
M03AB01
M03AC01
M03AC03
M03AC04
M03AC09
M03AC10
M03AC11
M03BA02
M03BA03
M03BB03
M03BC01
M03BX01
M03BX02
M03BX08
M03CA01
M04AA01
M04AA03
M04AB01
M04AC01
M04AX01
M05BA01
M05BA02
M05BA03
M05BA04
M05BA05
M05BA06
M05BA07
M05BA08
M05BX03
N01AB04
N01AB06
N01AB07
N01AB08
N01AF01
N01AH01
N01AH02
N01AH03
N01AH06
N01AX01
N01AX03
N01AX07
N01AX10
N01AX11
N01AX13
N01AX14
N01BA02
N01BA03
N01BA04
N01BA05
N01BB01
N01BB02
N01BB03
N01BB04
N01BB08
N01BB09
N01BB10
N01BC01
N01BX04
N02AA01
N02AA03
N02AA05
N02AA08
N02AB02
N02AB03
N02AC04
N02AD01
N02AE01
N02AF01
N02AF02
N02AX02
N02AX06
N02BA01
N02BA04
N02BA06
N02BA11
N02BA12
N02BE01
N02BG06
N02BG08
N02CA01
N02CA02
N02CA04
N02CA07
N02CC01
N02CC02
N02CC03
N02CC04
N02CC05
N02CC06
N02CC07
N02CX01
N02CX02
N03AA02
N03AA03
N03AB01
N03AB02
N03AB04
N03AB05
N03AC02
N03AD01
N03AD03
N03AE01
N03AF01
N03AF02
N03AF03
N03AF04
N03AG01
N03AG03
N03AG04
N03AG06
N03AX09
N03AX10
N03AX11
N03AX12
N03AX14
N03AX15
N03AX16
N03AX17
N03AX18
N04AA01
N04AB01
N04AB02
N04AC01
N04BB01
N04BC01
N04BC02
N04BC04
N04BC05
N04BC06
N04BC07
N04BC09
N04BD01
N04BD02
N04BX01
N04BX02
N05AA01
N05AA02
N05AB02
N05AB03
N05AB04
N05AB06
N05AC01
N05AC02
N05AD01
N05AD08
N05AE02
N05AE04
N05AF02
N05AF04
N05AF05
N05AG02
N05AH01
N05AH02
N05AH03
N05AH04
N05AH05
N05AL05
N05AN01
N05AX08
N05AX12
N05AX13
N05BA01
N05BA02
N05BA04
N05BA06
N05BA08
N05BA09
N05BA12
N05BB01
N05BC01
N05BE01
N05CA01
N05CA02
N05CA06
N05CA15
N05CC05
N05CD01
N05CD02
N05CD03
N05CD04
N05CD05
N05CD06
N05CD07
N05CD08
N05CD10
N05CF01
N05CF02
N05CF03
N05CF04
N05CH01
N05CH02
N05CM05
N05CM18
N06AA01
N06AA02
N06AA04
N06AA06
N06AA09
N06AA10
N06AA11
N06AA12
N06AA16
N06AA17
N06AA21
N06AB03
N06AB04
N06AB05
N06AB06
N06AB08
N06AB10
N06AF01
N06AF03
N06AF04
N06AG02
N06AX03
N06AX05
N06AX06
N06AX11
N06AX12
N06AX16
N06AX17
N06AX18
N06AX21
N06AX22
N06AX23
N06BA01
N06BA02
N06BA03
N06BA04
N06BA07
N06BA09
N06BA11
N06BC01
N06DA02
N06DA03
N06DA04
N06DX01
N06DX02
N07AA01
N07AA02
N07AB01
N07AB02
N07AX01
N07AX03
N07BA01
N07BA03
N07BB01
N07BB03
N07BB04
N07BC01
N07BC02
N07CA01
N07XX02
N07XX04
N07XX06
P01AB01
P01AB02
P01AX06
P01AX07
P01AX11
P01BA01
P01BA02
P01BA03
P01BB01
P01BC01
P01BC02
P01BD01
P01BX01
P01CX03
P02BA01
P02CA01
P02CA02
P02CA03
P02CC01
P02CF01
P03AA04
P03AB02
P03AC04
P03AX01
P03AX03
R01AA03
R01AA04
R01AA06
R01AA08
R01AA09
R01AA14
R01AB01
R01AB02
R01AB03
R01AB05
R01AC01
R01AC02
R01AC03
R01AC07
R01AC08
R01AD01
R01AD02
R01AD03
R01AD04
R01AD05
R01AD06
R01AD08
R01AD09
R01AD11
R01AD12
R01AX02
R01AX03
R01AX06
R01AX08
R01BA01
R01BA02
R01BA03
R02AA05
R02AB01
R02AB04
R02AD01
R02AD02
R02AD03
R02AX01
R03AA01
R03AB02
R03AB03
R03AC02
R03AC03
R03AC08
R03AC12
R03AC13
R03AC18
R03BA01
R03BA02
R03BA03
R03BA04
R03BA05
R03BA06
R03BA07
R03BA08
R03BB01
R03BB04
R03BC01
R03BC03
R03CA02
R03CB01
R03CB03
R03CC02
R03CC03
R03CC07
R03DA01
R03DA02
R03DA04
R03DA05
R03DC01
R03DC03
R03DX01
R03DX07
R05CA03
R05CB01
R05CB02
R05CB05
R05CB12
R05DA03
R05DA04
R05DA09
R05DB01
R06AA02
R06AA04
R06AA08
R06AB02
R06AB04
R06AC01
R06AD02
R06AE03
R06AE05
R06AE07
R06AE09
R06AX02
R06AX13
R06AX17
R06AX19
R06AX24
R06AX26
R06AX27
R07AB01
R07AX01
S01AA01
S01AA03
S01AA04
S01AA07
S01AA09
S01AA10
S01AA11
S01AA12
S01AA13
S01AA14
S01AA17
S01AA18
S01AA19
S01AA21
S01AA24
S01AA26
S01AB04
S01AD01
S01AD02
S01AD03
S01AD05
S01AD06
S01AD07
S01AD09
S01AX02
S01AX09
S01AX11
S01AX12
S01AX13
S01AX17
S01AX19
S01AX21
S01AX22
S01BA01
S01BA02
S01BA03
S01BA04
S01BA05
S01BA06
S01BA07
S01BA08
S01BA09
S01BA10
S01BA11
S01BA13
S01BA14
S01BA15
S01BC01
S01BC03
S01BC04
S01BC05
S01BC06
S01BC08
S01BC10
S01BC11
S01CB01
S01CB02
S01CB03
S01CB04
S01CB05
S01EA01
S01EA02
S01EA03
S01EA04
S01EA05
S01EB01
S01EB02
S01EB03
S01EB05
S01EB06
S01EB09
S01EC01
S01EC02
S01EC03
S01EC04
S01EC05
S01ED01
S01ED02
S01ED03
S01ED04
S01ED05
S01EE01
S01EE02
S01EE03
S01EE04
S01EE05
S01FA01
S01FA02
S01FA03
S01FA04
S01FA05
S01FA06
S01FB01
S01FB02
S01GA01
S01GA02
S01GA05
S01GX01
S01GX02
S01GX04
S01GX05
S01GX06
S01GX07
S01GX08
S01GX09
S01GX10
S01HA01
S01HA03
S01HA04
S01HA05
S01HA07
S01JA01
S01LA01
S01LA03
S01XA02
S01XA08
S01XA11
S01XA12
S01XA14
S01XA15
S01XA18
S02AA01
S02AA07
S02AA08
S02AA09
S02AA10
S02AA11
S02AA13
S02AA14
S02AA15
S02AA16
S02BA01
S02BA03
S02BA06
S02BA07
S02BA08
S02DA01
S02DA02
S03AA01
S03AA02
S03AA03
S03AA04
S03AA06
S03AA07
S03AA08
S03BA01
S03BA02
S03BA03
V03AB03
V03AB04
V03AB06
V03AB08
V03AB09
V03AB14
V03AB15
V03AB17
V03AB19
V03AB23
V03AB25
V03AB31
V03AB33
V03AB34
V03AB35
V03AC01
V03AC02
V03AC03
V03AE01
V03AE02
V03AE03
V03AF01
V03AF02
V03AF03
V03AF04
V03AF05
V03AF06
V03AF07
V03AH01
V04CA01
V04CA02
V04CC01
V04CC03
V04CD01
V04CD04
V04CE01
V04CG03
V04CG05
V04CH30
V04CJ01
V04CJ02
V04CK01
V04CM01
V06DC01
V08AA01
V08AA04
V08AB02
V08AB03
V08AB04
V08AB05
V08AB06
V08AB07
V08AB09
V08AB12
V08AC04
V08CA01
V08CA03
V08CA04
V08CA06
V08CA08
V08CA09
V08CA10
V08CA11
V08DA05
V09AB03
V09FX04
